Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2106,784,D24HourMean,QuarterlyMean,Mean,71.52
2142,795,D24HourMean,QuarterlyMean,Mean,26.21
2147,854,D24HourMean,QuarterlyMean,Mean,21.54
2075,822,D24HourMean,QuarterlyMean,Mean,91.76
2124,825,D24HourMean,QuarterlyMean,Mean,24.33
2100,827,D24HourMean,QuarterlyMean,Mean,30.82
2073,867,D24HourMean,QuarterlyMean,Mean,33.80
2124,802,D24HourMean,QuarterlyMean,Mean,38.36
2054,864,D24HourMean,QuarterlyMean,Mean,124.76
2075,789,D24HourMean,QuarterlyMean,Mean,67.25
2073,848,D24HourMean,QuarterlyMean,Mean,93.47
2092,866,D24HourMean,QuarterlyMean,Mean,28.22
2076,852,D24HourMean,QuarterlyMean,Mean,72.30
2117,843,D24HourMean,QuarterlyMean,Mean,28.02
2133,860,D24HourMean,QuarterlyMean,Mean,25.49
2148,805,D24HourMean,QuarterlyMean,Mean,21.03
2079,846,D24HourMean,QuarterlyMean,Mean,57.31
2058,797,D24HourMean,QuarterlyMean,Mean,48.08
2115,841,D24HourMean,QuarterlyMean,Mean,28.69
2066,842,D24HourMean,QuarterlyMean,Mean,103.52
2099,796,D24HourMean,QuarterlyMean,Mean,78.91
2116,825,D24HourMean,QuarterlyMean,Mean,31.85
2117,830,D24HourMean,QuarterlyMean,Mean,26.02
2080,862,D24HourMean,QuarterlyMean,Mean,46.46
2066,801,D24HourMean,QuarterlyMean,Mean,52.81
2102,844,D24HourMean,QuarterlyMean,Mean,29.78
2110,801,D24HourMean,QuarterlyMean,Mean,55.76
2062,851,D24HourMean,QuarterlyMean,Mean,119.72
2057,850,D24HourMean,QuarterlyMean,Mean,130.77
2140,790,D24HourMean,QuarterlyMean,Mean,27.25
2136,813,D24HourMean,QuarterlyMean,Mean,21.09
2141,842,D24HourMean,QuarterlyMean,Mean,17.57
2052,867,D24HourMean,QuarterlyMean,Mean,82.62
2065,818,D24HourMean,QuarterlyMean,Mean,77.75
2138,799,D24HourMean,QuarterlyMean,Mean,29.17
2114,869,D24HourMean,QuarterlyMean,Mean,26.78
2096,802,D24HourMean,QuarterlyMean,Mean,76.65
2112,783,D24HourMean,QuarterlyMean,Mean,61.92
2119,810,D24HourMean,QuarterlyMean,Mean,34.24
2128,869,D24HourMean,QuarterlyMean,Mean,25.08
