Monitor Name,Monitor Description,Latitude,Longitude,Metric,Seasonal Metric,Statistic,Date,Value
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/2/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/3/2013,17.7650013
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/4/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/5/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/6/2013,16.34000015
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/7/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/8/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/9/2013,5.035000324
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/10/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/11/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/12/2013,17.10000038
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/13/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/14/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/15/2013,5.605000019
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/16/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/17/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/18/2013,14.53499985
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/19/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/20/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/21/2013,9.975000381
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/22/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/23/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/24/2013,13.11000061
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/25/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/26/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/27/2013,13.58500004
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/28/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/29/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/30/2013,10.44999981
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,1/31/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/1/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/2/2013,12.15999985
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/3/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/4/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/5/2013,6.839999676
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/6/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/7/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/8/2013,9.404999733
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/9/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/10/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/11/2013,15.29500008
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/12/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/13/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/14/2013,3.989999771
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/15/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/16/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/17/2013,14.53499985
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/18/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/19/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/20/2013,21.47000122
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/21/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/22/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/23/2013,3.515000105
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/24/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/25/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/26/2013,13.48999977
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/27/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,2/28/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/1/2013,13.39500046
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/2/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/3/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/4/2013,3.13499999
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/5/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/6/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/7/2013,8.170000076
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/8/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/9/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/10/2013,20.42499924
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/11/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/12/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/13/2013,17.00499916
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/14/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/15/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/16/2013,5.699999809
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/17/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/18/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/19/2013,17.29000092
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/20/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/21/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/22/2013,8.550000191
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/23/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/24/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/25/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/26/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/27/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/28/2013,13.30000019
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/29/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/30/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,3/31/2013,11.30499935
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/1/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/2/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/3/2013,13.48999977
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/4/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/5/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/6/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/7/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/8/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/9/2013,14.15499973
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/10/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/11/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/12/2013,6.079999924
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/13/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/14/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/15/2013,7.695000172
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/16/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/17/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/18/2013,3.609999895
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/19/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/20/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/21/2013,10.92500019
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/22/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/23/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/24/2013,5.889999866
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/25/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/26/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/27/2013,4.75
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/28/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/29/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,4/30/2013,3.894999981
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,5/1/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,5/2/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,5/3/2013,5.319999695
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,5/4/2013,.
260770008881011,"'MethodCode=118','LandUse=COMMERCIAL','LocationSetting=URBAN AND CENTER CITY','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=88101'",42.27806854,-85.54189301,,,,5/5/2013,.
